SMU Volt (V),SMU Curr (A),DMM Volt (V)
1.6502484,1.42005572,0.0092519159
1.6509769,1.43005244,0.00942364675
1.6516513,1.44008089,0.00959828122
1.6523409,1.45006941,0.00978333035
1.6530454,1.46006071,0.00996709574
1.6537143,1.47005689,0.0101706866
1.6544131,1.48010016,0.010386523
1.6550807,1.490078,0.0106121525
1.6557252,1.50006411,0.0108643106
1.6564269,1.51008172,0.0111751807
1.6570309,1.5201577,0.0111160114
1.6577559,1.5301499,0.0116676226
1.6583983,1.5401944,0.0125906796
1.6590578,1.5501745,0.0143330405
1.6596159,1.5602484,0.0165905783
1.6602476,1.5701368,0.0188524406
1.6608762,1.5802036,0.0213403475
1.6614584,1.590135,0.0237021892
1.6620789,1.6001879,0.0260487988
1.6626829,1.610148,0.0283045665
1.6633403,1.6202064,0.0304533257
1.6639444,1.6302046,0.0324637656
1.6645564,1.6401552,0.0344169253
1.6651925,1.6501875,0.0362984169
1.6657697,1.6601488,0.0381605262
1.6664089,1.6702194,0.0399799364
1.6669977,1.6801984,0.0417687406
1.667624,1.6902034,0.0435636466
1.6682252,1.7002061,0.0452909477
1.6688257,1.7101837,0.0469652158
1.6694157,1.7201578,0.0486292084
1.670019,1.7301866,0.0502670735
1.6706048,1.7401586,0.0518929814
1.6712081,1.7501884,0.0534720188
1.6718788,1.7602043,0.0554563391
1.6724373,1.7701576,0.0576179925
1.6729364,1.7802006,0.0598313373
1.6734896,1.7902003,0.0620438908
1.674073,1.8001552,0.064206524
1.6745918,1.8102263,0.0664609185
1.6751185,1.820199,0.0689899791
1.6756366,1.8301925,0.0716734207
1.6761687,1.8402338,0.0745836172
1.6766423,1.85022,0.0776707725
1.6771763,1.8601897,0.0808353791
1.6776889,1.8701729,0.0841577948
1.6782429,1.8802016,0.0870165506
1.6787731,1.890218,0.0907927657
1.6792789,1.900189,0.0941286896
1.6797767,1.9102412,0.0967965152
1.6802929,1.9202291,0.101116823
1.6807805,1.930219,0.10483343
1.6812615,1.9401671,0.10837606
1.6817429,1.9502537,0.112159605
1.6822106,1.960294,0.115797971
1.6827272,1.9702288,0.119408176
1.6832341,1.9801441,0.122870017
1.6837657,1.9902116,0.1264783
1.6842229,2.0002584,0.130192551
